sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
204.79.197.219,192.168.0.10,443,63669,6,16,6961,SRPA,2021/03/28T16:32:30.744,124.858,2021/03/28T16:34:35.602,S0
65.55.44.109,192.168.0.10,443,63624,6,8,4463,FSPA,2021/03/28T16:29:47.816,0.412,2021/03/28T16:29:48.228,S0
204.79.197.219,192.168.0.10,443,63676,6,15,6973,SRPA,2021/03/28T16:32:55.803,123.246,2021/03/28T16:34:59.049,S0
51.141.116.70,192.168.0.10,443,63625,6,10,8359,FSPA,2021/03/28T16:30:03.562,0.173,2021/03/28T16:30:03.735,S0
51.141.116.70,192.168.0.10,443,63628,6,10,8982,FSPA,2021/03/28T16:30:05.808,0.162,2021/03/28T16:30:05.970,S0
40.77.18.167,192.168.0.10,443,63634,6,15,8679,FSPA,2021/03/28T16:30:06.892,0.711,2021/03/28T16:30:07.603,S0
40.77.18.167,192.168.0.10,443,63646,6,13,7745,FSPA,2021/03/28T16:30:07.162,0.518,2021/03/28T16:30:07.680,S0
40.77.18.167,192.168.0.10,443,63648,6,11,7665,FSPA,2021/03/28T16:30:07.495,0.499,2021/03/28T16:30:07.994,S0
65.55.44.109,192.168.0.10,443,63656,6,8,4463,FSPA,2021/03/28T16:30:12.468,0.492,2021/03/28T16:30:12.960,S0
204.79.197.203,192.168.0.10,443,63703,6,12,6466,SRPA,2021/03/28T16:34:19.089,68.292,2021/03/28T16:35:27.381,S0
13.107.21.200,192.168.0.10,443,63700,6,13,7850,SRPA,2021/03/28T16:34:19.067,68.323,2021/03/28T16:35:27.390,S0
52.114.128.75,192.168.0.10,443,63692,6,9,6743,SRPA,2021/03/28T16:34:08.571,78.918,2021/03/28T16:35:27.489,S0
23.13.217.152,192.168.0.10,443,63651,6,17,9088,FSPA,2021/03/28T16:30:08.651,20.459,2021/03/28T16:30:29.110,S0
23.13.217.152,192.168.0.10,443,63647,6,111,141841,FSPA,2021/03/28T16:30:07.206,22.189,2021/03/28T16:30:29.395,S0
212.58.233.251,192.168.0.10,443,63635,6,55,59194,FSPA,2021/03/28T16:30:06.794,27.557,2021/03/28T16:30:34.351,S0
20.190.159.138,192.168.0.10,443,63686,6,14,11282,SRPA,2021/03/28T16:34:07.824,124.161,2021/03/28T16:36:11.985,S0
52.142.114.2,192.168.0.10,443,63687,6,17,7974,SRPA,2021/03/28T16:34:07.858,124.207,2021/03/28T16:36:12.065,S0
204.79.197.200,192.168.0.10,443,63689,6,23,10138,SRPA,2021/03/28T16:34:07.976,139.387,2021/03/28T16:36:27.363,S0
13.107.21.200,192.168.0.10,443,63704,6,18,8888,SRPA,2021/03/28T16:34:20.614,126.811,2021/03/28T16:36:27.425,S0
204.79.197.203,192.168.0.10,443,63691,6,115,85348,SRPA,2021/03/28T16:34:08.311,141.381,2021/03/28T16:36:29.692,S0
20.190.160.6,192.168.0.10,443,63626,6,22,23775,FSPA,2021/03/28T16:30:04.669,109.989,2021/03/28T16:31:54.658,S0
104.96.196.10,192.168.0.10,443,63660,6,15,10648,FSPA,2021/03/28T16:30:41.780,73.345,2021/03/28T16:31:55.125,S0
2.16.14.107,192.168.0.10,443,63663,6,29,13240,FSPA,2021/03/28T16:31:34.191,26.072,2021/03/28T16:32:00.263,S0
2.16.14.107,192.168.0.10,443,63667,6,16,6287,FSPA,2021/03/28T16:31:34.212,26.492,2021/03/28T16:32:00.704,S0
62.254.36.105,192.168.0.10,443,63662,6,9,595,FSPA,2021/03/28T16:31:34.184,68.176,2021/03/28T16:32:42.360,S0
104.97.144.201,192.168.0.10,443,63664,6,9,953,FSPA,2021/03/28T16:31:34.205,68.156,2021/03/28T16:32:42.361,S0
51.141.116.70,192.168.0.10,443,63672,6,10,9132,FSPA,2021/03/28T16:32:51.427,0.081,2021/03/28T16:32:51.508,S0
199.30.228.113,192.168.0.10,443,63735,6,73,102099,FSRPA,2021/03/28T16:37:49.400,7.612,2021/03/28T16:37:57.012,S0
199.30.228.13,192.168.0.10,443,63729,6,132,182876,FSRPA,2021/03/28T16:37:48.324,8.688,2021/03/28T16:37:57.012,S0
199.30.228.13,192.168.0.10,443,63733,6,296,424655,FSRPA,2021/03/28T16:37:49.380,7.637,2021/03/28T16:37:57.017,S0
199.30.228.13,192.168.0.10,443,63732,6,54,66401,FSRPA,2021/03/28T16:37:49.373,7.645,2021/03/28T16:37:57.018,S0
51.141.116.70,192.168.0.10,443,63673,6,11,9302,FSPA,2021/03/28T16:32:54.295,0.102,2021/03/28T16:32:54.397,S0
51.141.116.70,192.168.0.10,443,63674,6,11,9233,FSPA,2021/03/28T16:32:54.462,0.101,2021/03/28T16:32:54.563,S0
216.58.198.164,192.168.0.10,443,63671,6,7,2922,FSPA,2021/03/28T16:32:45.460,10.346,2021/03/28T16:32:55.806,S0
199.30.228.13,192.168.0.10,443,63737,6,6,416,FSRPA,2021/03/28T16:37:57.882,5.606,2021/03/28T16:38:03.488,S0
199.30.228.13,192.168.0.10,443,63736,6,35,29032,FSRPA,2021/03/28T16:37:57.022,6.471,2021/03/28T16:38:03.493,S0
40.90.9.180,192.168.0.10,443,63467,6,209,21487,SPA,2021/03/28T16:08:10.220,1791.652,2021/03/28T16:38:01.872,S0
199.30.228.113,192.168.0.10,443,63743,6,10,7047,FSRPA,2021/03/28T16:38:04.774,9.280,2021/03/28T16:38:14.054,S0
199.30.228.113,192.168.0.10,443,63745,6,10,7021,FSRPA,2021/03/28T16:38:04.775,9.280,2021/03/28T16:38:14.055,S0
199.30.228.13,192.168.0.10,443,63741,6,8,1970,FSRPA,2021/03/28T16:38:04.403,9.659,2021/03/28T16:38:14.062,S0
199.30.228.13,192.168.0.10,443,63742,6,6,416,FSRPA,2021/03/28T16:38:04.584,9.479,2021/03/28T16:38:14.063,S0
199.30.228.113,192.168.0.10,443,63746,6,10,7105,FSRPA,2021/03/28T16:38:04.776,9.287,2021/03/28T16:38:14.063,S0
199.30.228.113,192.168.0.10,443,63744,6,10,7098,FSRPA,2021/03/28T16:38:04.776,9.287,2021/03/28T16:38:14.063,S0
199.30.228.13,192.168.0.10,443,63740,6,34,28933,FSRPA,2021/03/28T16:38:03.489,10.574,2021/03/28T16:38:14.063,S0
199.30.228.112,192.168.0.10,443,63747,6,37,45530,FSRPA,2021/03/28T16:38:04.793,9.273,2021/03/28T16:38:14.066,S0
40.90.10.66,192.168.0.10,443,63468,6,75,15126,SPA,2021/03/28T16:08:10.221,1779.100,2021/03/28T16:37:49.321,S0
51.141.116.70,192.168.0.10,443,63678,6,10,9112,FSPA,2021/03/28T16:33:26.383,0.100,2021/03/28T16:33:26.483,S0
62.254.36.73,192.168.0.10,443,63680,6,13,6661,FSPA,2021/03/28T16:33:27.391,0.077,2021/03/28T16:33:27.468,S0
51.141.116.70,192.168.0.10,443,63681,6,11,9300,FSPA,2021/03/28T16:33:30.580,0.105,2021/03/28T16:33:30.685,S0
52.114.128.75,192.168.0.10,443,63670,6,24,9538,SRPA,2021/03/28T16:32:42.481,352.022,2021/03/28T16:38:34.503,S0
51.141.116.70,192.168.0.10,443,63683,6,11,9216,FSPA,2021/03/28T16:33:31.097,0.124,2021/03/28T16:33:31.221,S0
147.72.252.217,192.168.0.10,443,63682,6,33,34884,FSPA,2021/03/28T16:33:31.162,0.677,2021/03/28T16:33:31.839,S0
147.72.252.217,192.168.0.10,443,63684,6,10,4082,FSPA,2021/03/28T16:33:32.127,0.352,2021/03/28T16:33:32.479,S0
65.55.44.109,192.168.0.10,443,63685,6,8,4463,FSPA,2021/03/28T16:33:52.845,0.517,2021/03/28T16:33:53.362,S0
51.141.116.70,192.168.0.10,443,63693,6,10,9110,FSPA,2021/03/28T16:34:08.516,0.095,2021/03/28T16:34:08.611,S0
52.114.128.75,192.168.0.10,443,63688,6,19,8839,FSPA,2021/03/28T16:34:08.005,0.817,2021/03/28T16:34:08.822,S0
204.79.197.203,192.168.0.10,443,63754,6,7,523,SRPA,2021/03/28T16:38:14.045,67.306,2021/03/28T16:39:21.351,S0
13.107.21.200,192.168.0.10,443,63753,6,12,7810,SRPA,2021/03/28T16:38:14.038,67.320,2021/03/28T16:39:21.358,S0
199.30.228.13,192.168.0.10,443,63759,6,30,28943,FSRPA,2021/03/28T16:38:28.562,52.929,2021/03/28T16:39:21.491,S0
199.30.228.113,192.168.0.10,443,63762,6,7,1270,FSRPA,2021/03/28T16:38:32.485,49.006,2021/03/28T16:39:21.491,S0
199.30.228.13,192.168.0.10,443,63760,6,8,1970,FSRPA,2021/03/28T16:38:32.133,49.359,2021/03/28T16:39:21.492,S0
199.30.228.13,192.168.0.10,443,63761,6,6,416,FSRPA,2021/03/28T16:38:32.314,49.178,2021/03/28T16:39:21.492,S0
199.30.228.113,192.168.0.10,443,63763,6,7,1257,FSRPA,2021/03/28T16:38:32.501,48.991,2021/03/28T16:39:21.492,S0
199.30.228.113,192.168.0.10,443,63765,6,7,1202,FSRPA,2021/03/28T16:38:32.510,48.983,2021/03/28T16:39:21.493,S0
199.30.228.113,192.168.0.10,443,63764,6,7,1252,FSRPA,2021/03/28T16:38:32.510,48.983,2021/03/28T16:39:21.493,S0
216.58.198.164,192.168.0.10,443,63690,6,7,2921,FSPA,2021/03/28T16:34:08.234,10.679,2021/03/28T16:34:18.913,S0
52.142.114.2,192.168.0.10,443,63715,6,16,7069,SRPA,2021/03/28T16:37:25.412,128.144,2021/03/28T16:39:33.556,S0
104.97.154.95,192.168.0.10,443,63679,6,13,7020,FSPA,2021/03/28T16:33:27.294,69.993,2021/03/28T16:34:37.287,S0
2.16.14.33,192.168.0.10,443,63699,6,28,10644,FSPA,2021/03/28T16:34:19.061,23.750,2021/03/28T16:34:42.811,S0
2.16.14.33,192.168.0.10,443,63701,6,16,6294,FSPA,2021/03/28T16:34:19.078,23.996,2021/03/28T16:34:43.074,S0
65.55.44.109,192.168.0.10,443,63705,6,8,4464,FSPA,2021/03/28T16:34:46.071,0.471,2021/03/28T16:34:46.542,S0
204.2.201.200,192.168.0.10,443,63721,6,270,355462,SRPA,2021/03/28T16:37:33.624,137.974,2021/03/28T16:39:51.598,S0
204.79.197.219,192.168.0.10,443,63723,6,22,2312,SRPA,2021/03/28T16:37:35.023,144.784,2021/03/28T16:39:59.807,S0
65.55.44.109,192.168.0.10,443,63706,6,8,4464,FSPA,2021/03/28T16:35:01.826,0.515,2021/03/28T16:35:02.341,S0
204.79.197.200,192.168.0.10,443,63751,6,16,8694,SRPA,2021/03/28T16:38:14.024,125.632,2021/03/28T16:40:19.656,S0
204.79.197.200,192.168.0.10,443,63756,6,16,8627,SRPA,2021/03/28T16:38:16.591,125.253,2021/03/28T16:40:21.844,S0
204.79.197.203,192.168.0.10,443,63748,6,105,81956,SRPA,2021/03/28T16:38:13.946,130.299,2021/03/28T16:40:24.245,S0
65.55.44.109,192.168.0.10,443,63707,6,8,4464,FSPA,2021/03/28T16:35:19.773,0.446,2021/03/28T16:35:20.219,S0
62.254.36.105,192.168.0.10,443,63698,6,9,595,FSPA,2021/03/28T16:34:19.055,68.331,2021/03/28T16:35:27.386,S0
216.58.213.99,192.168.0.10,443,63697,6,7,3566,FSPA,2021/03/28T16:34:14.357,73.029,2021/03/28T16:35:27.386,S0
104.97.144.201,192.168.0.10,443,63702,6,9,953,FSPA,2021/03/28T16:34:19.078,68.311,2021/03/28T16:35:27.389,S0
142.250.180.14,192.168.0.10,443,63695,6,8,4749,FSPA,2021/03/28T16:34:11.201,76.189,2021/03/28T16:35:27.390,S0
142.250.180.14,192.168.0.10,443,63696,6,8,4749,FSPA,2021/03/28T16:34:11.287,76.104,2021/03/28T16:35:27.391,S0
216.58.210.46,192.168.0.10,443,63694,6,7,3565,FSPA,2021/03/28T16:34:10.343,77.048,2021/03/28T16:35:27.391,S0
65.55.44.109,192.168.0.10,443,63708,6,8,4464,FSPA,2021/03/28T16:35:41.191,0.461,2021/03/28T16:35:41.652,S0
65.55.44.109,192.168.0.10,443,63709,6,8,4464,FSPA,2021/03/28T16:35:57.103,0.446,2021/03/28T16:35:57.549,S0
162.159.129.233,192.168.0.10,443,63653,6,40,27836,FSPA,2021/03/28T16:30:08.929,400.092,2021/03/28T16:36:49.021,S0
62.254.36.106,192.168.0.10,443,63649,6,27,8846,FSPA,2021/03/28T16:30:07.422,406.066,2021/03/28T16:36:53.488,S0
162.159.129.232,192.168.0.10,443,63655,6,82,90875,FSPA,2021/03/28T16:30:08.935,405.657,2021/03/28T16:36:54.592,S0
143.204.180.32,192.168.0.10,443,63677,6,25,9064,FSPA,2021/03/28T16:32:55.889,240.074,2021/03/28T16:36:55.963,S0
51.140.15.164,192.168.0.10,443,63711,6,10,9125,FSPA,2021/03/28T16:36:56.878,0.098,2021/03/28T16:36:56.976,S0
51.140.15.164,192.168.0.10,443,63712,6,11,9301,FSPA,2021/03/28T16:36:58.698,0.092,2021/03/28T16:36:58.790,S0
51.140.15.164,192.168.0.10,443,63713,6,11,9229,FSPA,2021/03/28T16:36:58.848,0.112,2021/03/28T16:36:58.960,S0
147.72.252.217,192.168.0.10,443,63714,6,69,84201,FSPA,2021/03/28T16:36:58.950,0.678,2021/03/28T16:36:59.628,S0
52.114.159.112,192.168.0.10,443,63766,6,15,7861,SRPA,2021/03/28T16:39:21.523,184.112,2021/03/28T16:42:25.635,S0
216.58.198.164,192.168.0.10,443,63710,6,7,2922,FSPA,2021/03/28T16:36:53.494,31.882,2021/03/28T16:37:25.376,S0
52.114.74.43,192.168.0.10,443,63716,6,32,13623,FSPA,2021/03/28T16:37:25.416,5.694,2021/03/28T16:37:31.110,S0
51.140.15.164,192.168.0.10,443,63717,6,10,9125,FSPA,2021/03/28T16:37:31.104,0.096,2021/03/28T16:37:31.200,S0
51.140.15.164,192.168.0.10,443,63720,6,11,9263,FSPA,2021/03/28T16:37:33.343,0.087,2021/03/28T16:37:33.430,S0
51.140.15.164,192.168.0.10,443,63722,6,11,9199,FSPA,2021/03/28T16:37:33.516,0.094,2021/03/28T16:37:33.610,S0
51.140.15.164,192.168.0.10,443,63724,6,10,9052,FSPA,2021/03/28T16:37:42.052,0.082,2021/03/28T16:37:42.134,S0
51.140.15.164,192.168.0.10,443,63726,6,10,9125,FSPA,2021/03/28T16:37:46.515,0.097,2021/03/28T16:37:46.612,S0
51.140.15.164,192.168.0.10,443,63727,6,11,9277,FSPA,2021/03/28T16:37:48.068,0.080,2021/03/28T16:37:48.148,S0
51.140.15.164,192.168.0.10,443,63728,6,11,9212,FSPA,2021/03/28T16:37:48.187,0.086,2021/03/28T16:37:48.273,S0
162.159.133.232,192.168.0.10,443,63654,6,632,888781,FSPA,2021/03/28T16:30:08.934,461.697,2021/03/28T16:37:50.631,S0
199.30.228.13,192.168.0.10,443,63734,6,234,331907,FSPA,2021/03/28T16:37:49.384,7.633,2021/03/28T16:37:57.017,S0
51.140.15.164,192.168.0.10,443,63738,6,11,9324,FSPA,2021/03/28T16:37:58.411,0.092,2021/03/28T16:37:58.503,S0
216.58.198.164,192.168.0.10,443,63739,6,7,2923,FSPA,2021/03/28T16:37:59.038,14.894,2021/03/28T16:38:13.932,S0
62.254.36.73,192.168.0.10,443,63758,6,13,6661,FSPA,2021/03/28T16:38:27.980,0.081,2021/03/28T16:38:28.061,S0
162.159.135.232,192.168.0.10,443,63122,6,32,3445,FPA,2021/03/28T16:30:59.475,451.710,2021/03/28T16:38:31.185,S0
2.22.225.115,192.168.0.10,443,63750,6,24,8589,FSPA,2021/03/28T16:38:14.016,23.053,2021/03/28T16:38:37.069,S0
2.22.225.115,192.168.0.10,443,63755,6,16,6303,FSPA,2021/03/28T16:38:14.043,23.057,2021/03/28T16:38:37.100,S0
151.139.128.14,192.168.0.10,80,63730,6,6,1188,FSPA,2021/03/28T16:37:48.607,65.044,2021/03/28T16:38:53.651,S0
151.139.128.14,192.168.0.10,80,63731,6,6,1170,FSPA,2021/03/28T16:37:48.713,65.053,2021/03/28T16:38:53.766,S0
104.97.154.95,192.168.0.10,443,63792,6,14,7060,FSRPA,2021/03/28T16:43:27.296,49.152,2021/03/28T16:44:16.448,S0
104.97.154.95,192.168.0.10,443,63792,6,1,40,R,2021/03/28T16:44:16.453,0.000,2021/03/28T16:44:16.453,S0
104.97.154.95,192.168.0.10,443,63792,6,1,40,R,2021/03/28T16:44:16.453,0.000,2021/03/28T16:44:16.453,S0
62.254.36.98,192.168.0.10,443,63749,6,9,607,FSPA,2021/03/28T16:38:14.015,67.340,2021/03/28T16:39:21.355,S0
104.97.144.201,192.168.0.10,443,63752,6,8,913,FSPA,2021/03/28T16:38:14.037,67.318,2021/03/28T16:39:21.355,S0
216.58.210.46,192.168.0.10,443,63719,6,7,1108,FSPA,2021/03/28T16:37:33.199,108.157,2021/03/28T16:39:21.356,S0
172.217.169.66,192.168.0.10,443,63718,6,8,3588,FSPA,2021/03/28T16:37:33.081,108.280,2021/03/28T16:39:21.361,S0
64.99.80.27,192.168.0.10,443,63725,6,13,4753,FSPA,2021/03/28T16:37:42.140,99.298,2021/03/28T16:39:21.438,S0
104.26.3.23,192.168.0.10,443,63675,6,160,145119,FSPA,2021/03/28T16:32:54.463,401.875,2021/03/28T16:39:36.338,S0
2.22.225.42,192.168.0.10,443,63816,6,14,6893,FSRPA,2021/03/28T16:44:05.391,44.000,2021/03/28T16:44:49.391,S0
2.22.225.42,192.168.0.10,443,63816,6,1,40,R,2021/03/28T16:44:49.397,0.000,2021/03/28T16:44:49.397,S0
204.79.197.203,192.168.0.10,443,63813,6,12,6466,SRPA,2021/03/28T16:44:05.354,55.263,2021/03/28T16:45:00.617,S0
204.79.197.200,192.168.0.10,443,63815,6,13,7850,SRPA,2021/03/28T16:44:05.385,55.238,2021/03/28T16:45:00.623,S0
40.126.31.8,192.168.0.10,443,63825,6,8,5813,SRPA,2021/03/28T16:44:07.329,53.298,2021/03/28T16:45:00.627,S0
104.74.143.169,192.168.0.10,443,63757,6,13,7020,FSPA,2021/03/28T16:38:27.308,99.991,2021/03/28T16:40:07.299,S0
13.107.4.254,192.168.0.10,443,63796,6,17,7651,SRPA,2021/03/28T16:43:28.705,121.083,2021/03/28T16:45:29.788,S0
13.107.3.254,192.168.0.10,443,63795,6,17,8061,SRPA,2021/03/28T16:43:28.589,122.694,2021/03/28T16:45:31.283,S0
13.107.21.200,192.168.0.10,443,63799,6,14,8071,SRPA,2021/03/28T16:43:30.590,121.312,2021/03/28T16:45:31.902,S0
204.79.197.222,192.168.0.10,443,63798,6,15,7487,SRPA,2021/03/28T16:43:28.928,124.691,2021/03/28T16:45:33.619,S0
51.140.15.164,192.168.0.10,443,63768,6,10,8974,FSPA,2021/03/28T16:42:38.988,0.099,2021/03/28T16:42:39.087,S0
204.79.197.203,192.168.0.10,443,63865,6,13,6518,SRPA,2021/03/28T16:46:09.464,97.882,2021/03/28T16:47:47.346,S0
62.254.36.98,192.168.0.10,443,63861,6,10,3615,FSRPA,2021/03/28T16:46:09.451,97.899,2021/03/28T16:47:47.350,S0
13.107.42.23,192.168.0.10,443,63873,6,17,7813,SRPA,2021/03/28T16:46:11.089,122.052,2021/03/28T16:48:13.141,S0
204.79.197.219,192.168.0.10,443,63854,6,19,8763,SRPA,2021/03/28T16:46:09.376,127.028,2021/03/28T16:48:16.404,S0
204.79.197.200,192.168.0.10,443,63863,6,16,9016,SRPA,2021/03/28T16:46:09.463,127.581,2021/03/28T16:48:17.044,S0
204.79.197.219,192.168.0.10,443,63878,6,17,7528,SRPA,2021/03/28T16:46:15.639,124.539,2021/03/28T16:48:20.178,S0
52.142.114.2,192.168.0.10,443,63864,6,19,8607,SRPA,2021/03/28T16:46:09.467,130.749,2021/03/28T16:48:20.216,S0
20.190.160.136,192.168.0.10,443,63876,6,14,11282,SRPA,2021/03/28T16:46:12.277,128.490,2021/03/28T16:48:20.767,S0
51.105.218.222,192.168.0.10,443,63858,6,19,8547,SRPA,2021/03/28T16:46:09.394,132.508,2021/03/28T16:48:21.902,S0
62.254.36.73,192.168.0.10,443,63793,6,13,6661,FSPA,2021/03/28T16:43:27.418,0.087,2021/03/28T16:43:27.505,S0
40.67.254.36,192.168.0.10,443,62759,6,1,436,PA,2021/03/28T16:43:28.380,0.000,2021/03/28T16:43:28.380,S0
51.11.168.232,192.168.0.10,443,63794,6,10,4396,FSPA,2021/03/28T16:43:28.548,0.103,2021/03/28T16:43:28.651,S0
52.97.211.194,192.168.0.10,443,63797,6,9,6296,SPA,2021/03/28T16:43:28.830,0.080,2021/03/28T16:43:28.910,S0
13.107.21.200,192.168.0.10,443,63800,6,16,8421,SPA,2021/03/28T16:43:31.690,0.219,2021/03/28T16:43:31.909,S0
13.107.21.200,192.168.0.10,443,63869,6,22,9279,SRPA,2021/03/28T16:46:10.723,156.100,2021/03/28T16:48:46.823,S0
204.79.197.203,192.168.0.10,443,63859,6,39,13190,SRPA,2021/03/28T16:46:09.388,157.649,2021/03/28T16:48:47.037,S0
204.79.197.200,192.168.0.10,443,63855,6,56,43377,SRPA,2021/03/28T16:46:09.381,158.100,2021/03/28T16:48:47.481,S0
204.79.197.203,192.168.0.10,443,63856,6,187,153880,SRPA,2021/03/28T16:46:09.382,162.754,2021/03/28T16:48:52.136,S0
93.184.221.240,192.168.0.10,80,63802,6,43,54183,FSPA,2021/03/28T16:43:59.696,1.187,2021/03/28T16:44:00.883,S0
52.250.195.206,192.168.0.10,443,63801,6,160,107784,FSPA,2021/03/28T16:43:58.434,4.332,2021/03/28T16:44:02.766,S0
51.140.15.164,192.168.0.10,443,63803,6,10,8352,FSPA,2021/03/28T16:44:03.143,0.125,2021/03/28T16:44:03.268,S0
51.140.15.164,192.168.0.10,443,63804,6,10,8360,FSPA,2021/03/28T16:44:03.501,0.177,2021/03/28T16:44:03.678,S0
138.91.136.108,192.168.0.10,443,63819,6,14,8639,FSPA,2021/03/28T16:44:06.314,1.067,2021/03/28T16:44:07.381,S0
138.91.136.108,192.168.0.10,443,63827,6,12,7705,FSPA,2021/03/28T16:44:07.595,0.766,2021/03/28T16:44:08.361,S0
204.79.197.219,192.168.0.10,443,63889,6,17,8131,SRPA,2021/03/28T16:47:08.348,124.094,2021/03/28T16:49:12.442,S0
51.140.15.164,192.168.0.10,443,63832,6,10,9034,FSPA,2021/03/28T16:44:13.098,0.106,2021/03/28T16:44:13.204,S0
52.152.108.96,192.168.0.10,443,63828,6,171,18220,FSPA,2021/03/28T16:44:08.660,5.675,2021/03/28T16:44:14.335,S0
51.140.15.164,192.168.0.10,443,63837,6,10,9029,FSPA,2021/03/28T16:44:15.699,0.115,2021/03/28T16:44:15.814,S0
216.58.198.164,192.168.0.10,443,63821,6,7,2921,FSPA,2021/03/28T16:44:06.647,11.872,2021/03/28T16:44:18.519,S0
52.184.217.20,192.168.0.10,443,63838,6,9,3522,FSPA,2021/03/28T16:44:18.258,0.456,2021/03/28T16:44:18.714,S0
62.254.36.96,192.168.0.10,80,63842,6,208,304482,FSPA,2021/03/28T16:44:19.189,0.242,2021/03/28T16:44:19.431,S0
62.254.36.81,192.168.0.10,80,63843,6,4,563,FSPA,2021/03/28T16:44:19.200,0.237,2021/03/28T16:44:19.437,S0
51.140.15.164,192.168.0.10,443,63845,6,10,9043,FSPA,2021/03/28T16:44:26.565,0.087,2021/03/28T16:44:26.652,S0
104.97.144.201,192.168.0.10,443,63818,6,11,4004,FSPA,2021/03/28T16:44:05.503,21.437,2021/03/28T16:44:26.940,S0
2.22.225.42,192.168.0.10,443,63814,6,20,9273,FSPA,2021/03/28T16:44:05.354,21.787,2021/03/28T16:44:27.141,S0
104.97.154.95,192.168.0.10,443,63893,6,14,7060,FSRPA,2021/03/28T16:48:27.333,65.069,2021/03/28T16:49:32.402,S0
104.97.154.95,192.168.0.10,443,63893,6,1,40,R,2021/03/28T16:49:32.403,0.000,2021/03/28T16:49:32.403,S0
104.97.154.95,192.168.0.10,443,63893,6,1,40,R,2021/03/28T16:49:32.407,0.000,2021/03/28T16:49:32.407,S0
204.79.197.219,192.168.0.10,443,63891,6,17,7000,SRPA,2021/03/28T16:47:39.094,124.561,2021/03/28T16:49:43.655,S0
23.13.217.152,192.168.0.10,443,63830,6,27,19063,FSPA,2021/03/28T16:44:08.766,38.220,2021/03/28T16:44:46.986,S0
23.13.217.152,192.168.0.10,443,63826,6,1341,1919836,FSPA,2021/03/28T16:44:07.412,41.668,2021/03/28T16:44:49.080,S0
204.79.197.200,192.168.0.10,443,63811,6,54,43280,FSPA,2021/03/28T16:44:05.207,55.401,2021/03/28T16:45:00.608,S0
204.79.197.219,192.168.0.10,443,63806,6,19,8754,FSPA,2021/03/28T16:44:04.984,55.629,2021/03/28T16:45:00.613,S0
99.84.5.105,192.168.0.10,443,63839,6,16,8730,FSPA,2021/03/28T16:44:18.536,42.078,2021/03/28T16:45:00.614,S0
204.79.197.219,192.168.0.10,443,63831,6,17,7477,FSPA,2021/03/28T16:44:09.503,51.112,2021/03/28T16:45:00.615,S0
2.22.225.42,192.168.0.10,443,63849,6,15,6238,FSPA,2021/03/28T16:44:49.396,11.219,2021/03/28T16:45:00.615,S0
204.79.197.200,192.168.0.10,443,63824,6,21,9222,FSPA,2021/03/28T16:44:07.314,53.304,2021/03/28T16:45:00.618,S0
204.79.197.203,192.168.0.10,443,63808,6,160,127377,FSPA,2021/03/28T16:44:04.985,55.633,2021/03/28T16:45:00.618,S0
2.22.225.42,192.168.0.10,443,63847,6,23,6451,FSPA,2021/03/28T16:44:47.351,13.268,2021/03/28T16:45:00.619,S0
99.84.5.45,192.168.0.10,443,63809,6,17,8185,FSPA,2021/03/28T16:44:05.123,55.497,2021/03/28T16:45:00.620,S0
62.254.36.98,192.168.0.10,443,63812,6,11,3668,FSPA,2021/03/28T16:44:05.343,55.277,2021/03/28T16:45:00.620,S0
212.58.237.251,192.168.0.10,443,63823,6,260,364331,FSPA,2021/03/28T16:44:07.081,53.540,2021/03/28T16:45:00.621,S0
23.13.217.152,192.168.0.10,443,63835,6,13,7070,FSPA,2021/03/28T16:44:13.203,47.418,2021/03/28T16:45:00.621,S0
23.13.217.152,192.168.0.10,443,63836,6,13,7070,FSPA,2021/03/28T16:44:13.202,47.420,2021/03/28T16:45:00.622,S0
23.13.217.152,192.168.0.10,443,63834,6,13,7070,FSPA,2021/03/28T16:44:13.203,47.419,2021/03/28T16:45:00.622,S0
51.105.218.222,192.168.0.10,443,63807,6,19,8534,FSPA,2021/03/28T16:44:04.992,55.631,2021/03/28T16:45:00.623,S0
52.142.114.2,192.168.0.10,443,63817,6,14,6977,FSPA,2021/03/28T16:44:05.400,55.224,2021/03/28T16:45:00.624,S0
23.13.217.152,192.168.0.10,443,63833,6,13,7070,FSPA,2021/03/28T16:44:13.203,47.422,2021/03/28T16:45:00.625,S0
104.97.144.201,192.168.0.10,443,63848,6,7,873,FSPA,2021/03/28T16:44:47.355,13.271,2021/03/28T16:45:00.626,S0
13.107.42.23,192.168.0.10,443,63822,6,16,7761,FSPA,2021/03/28T16:44:06.701,53.925,2021/03/28T16:45:00.626,S0
23.36.215.246,192.168.0.10,443,63840,6,13,7664,FSPA,2021/03/28T16:44:18.699,60.739,2021/03/28T16:45:19.438,S0
23.36.215.246,192.168.0.10,443,63841,6,13,6890,FSPA,2021/03/28T16:44:19.022,60.422,2021/03/28T16:45:19.444,S0
65.55.44.109,192.168.0.10,443,63850,6,8,4464,FSPA,2021/03/28T16:45:23.153,0.455,2021/03/28T16:45:23.608,S0
65.55.44.109,192.168.0.10,443,63851,6,8,4464,FSPA,2021/03/28T16:45:43.455,0.494,2021/03/28T16:45:43.949,S0
13.88.28.53,192.168.0.10,443,63892,6,15,7861,SRPA,2021/03/28T16:47:47.510,183.429,2021/03/28T16:50:50.939,S0
